loan_amnt,term,installment,emp_length,dti,open_acc,revol_util,total_acc,mort_acc,log_annual_inc,fico_score,log_revol_bal,charged_off
35000,60,907.73,4,12.18,11,28.3,24,2,4.96848761836196,712,4.0076197745174,0
16000,36,617.19,0,21.99,15,97.1,18,0,4.76642028359807,672,4.00825941499127,1
5000,36,169.66,2,19.85,4,80.2,17,3,4.84510424417682,727,4.47820563601188,0
10000,36,335.69,7,4.79,15,6.3,20,0,4.92942403503108,727,3.20303288701471,0
12800,60,324.97,10,2.43,14,6,27,0,4.89210017053276,702,3.41145134213793,0
5000,36,167.85,5,33.63,16,54.7,27,1,4.9590461647617,727,4.60343669195043,0
35000,36,1265.16,4,0.97,10,2.3,15,0,5.30103216713096,772,3.12613140726198,1
2000,36,67.87,10,12,5,37.5,9,0,4.74037058568576,667,3.46627432178929,0
5000,36,167.85,5,25.12,24,54.9,49,4,4.97220746835952,702,4.19304107215324,0
9000,36,341.35,10,12.08,11,41.8,15,0,4.47713573096112,682,4.0934567074986,1
18425,36,618.51,10,9.67,5,18.7,19,1,4.69897869013879,732,3.62417892574802,0
14550,36,518.68,10,16.16,10,37.3,37,2,4.74037058568576,702,3.62910365017713,0
8000,36,259.99,10,19.11,16,11.7,28,4,5.05690866092048,722,3.75411889422541,0
16700,60,550.51,NaN,18.1,16,27,37,3,4.57979502526858,747,4.41336683140929,0
27600,36,1011.57,10,6.76,10,47.2,32,9,4.77815848856469,667,3.81703622605002,1
20000,36,671.38,10,5.52,8,37.2,16,2,5.24551513538942,702,3.68133170596916,1
8000,36,285.19,4,9.39,8,2.9,20,0,4.81292003804502,662,2.84198480459011,0
8600,36,331.74,5,25.2,11,6.6,14,0,4.38022933693803,752,3.57065967002153,0
24000,60,655.92,2,28.78,12,13.4,17,1,5.02530996236319,762,3.67348169707334,0
14425,36,484.24,1,20.58,14,12.7,33,1,4.83251529934283,722,3.61647551388856,0
3000,36,106.95,7,31.36,7,87.2,15,3,4.57404284875949,662,4.12247801468151,1
12000,36,402.83,10,22.56,19,5.3,31,0,4.69897869013879,682,2.92941892571429,0
24000,36,820.15,2,0.57,4,32.1,14,2,5.07918486515322,662,3.31344537042641,0
20225,36,678.94,3,12.29,5,24.8,25,5,5.11394669302077,702,3.47334096418593,1
17875,36,637.21,9,2.7,3,47.5,5,0,4.82608128465964,667,3.56867097800989,1
28000,36,984.26,4,16.12,9,61.1,12,0,4.76343548133428,672,3.93550726582471,0
18000,60,456.99,8,24.63,13,88.6,14,0,4.92428445620351,677,3.92526050951943,1
29000,36,1005.16,1,8.42,11,8.8,22,0,4.76343548133428,697,2.82801506422397,1
10800,60,274.2,5,9.15,17,22.4,33,0,4.90309541563903,702,3.01283722470517,1
16000,60,406.21,2,13.97,5,53.8,10,0,4.56821346159708,682,4.04438294707353,1
10000,36,351.53,4,19.78,14,47.2,37,3,4.51852710011733,667,3.90950254140541,0
8925,36,327.11,10,23.34,12,27.5,50,0,4.70757869159252,667,3.5051499783199,1
20400,60,474.57,7,23.96,16,50.5,47,3,4.94939488633077,682,4.51834282046534,0
5000,36,157.24,6,2.21,4,62.8,18,3,4.83251529934283,662,3.67292869044272,0
14650,36,625.86,3,28.08,14,45.7,19,1,4.67841821572312,687,4.0746336182969,1
15000,36,534.72,10,21.73,48,30.9,87,1,5.11394669302077,682,4.49262072204319,0
6900,36,278.89,3,21.41,6,7.9,8,0,4.65322216465659,692,3.23172438332851,0
10000,36,314.48,10,12.74,9,88.2,19,1,5.30103216713096,717,4.64288970299347,0
12000,60,263.25,0,6.16,18,12.9,36,0,5.0000043429231,732,3.78368923634731,0
35000,36,1485.62,4,28.99,9,64.2,26,0,4.87506705394618,697,4.03814308996994,1
10000,36,361.48,0,16.04,10,70.6,21,3,4.77815848856469,662,4.22180531799654,1
34975,36,1246.79,10,20.01,12,53.9,30,2,4.84499199717327,712,4.38571349356723,1
30000,36,903.45,2,27.38,11,8.5,33,0,5.20412269698795,817,3.77706415474242,0
32000,36,1189.08,2,8.72,13,32,32,5,5.13033698547925,692,3.7277851741829,1
7000,36,249.54,6,11.92,12,91.9,18,1,5.09691348735001,667,4.25983269906348,0
9650,36,409.61,7,27.64,7,88.1,9,0,4.67670275257035,682,4.10629291217565,1
10800,36,362.55,10,22.77,8,34.8,11,0,4.65322216465659,717,3.96364618648484,0
6000,36,197.83,4,33.34,19,16.3,21,0,4.69897869013879,727,3.96037563141015,0
40000,60,1093.19,10,11.26,6,71.6,23,5,5.04139663327193,717,4.45668480366885,0
30000,36,903.45,10,5.67,7,0,15,0,5.47712270236552,727,0,0
40000,60,815.66,3,3.18,5,58.1,24,4,5.43136537265408,722,4.58520120332844,0
1500,36,49.46,5,13.42,11,47.8,20,0,4.63347855533382,702,4.13446399153428,0
5100,36,186.92,5,5.79,9,54,24,3,5.17609415434257,662,3.83492909646057,0
14200,36,485.26,2,12.26,5,40.4,14,2,5.17609415434257,702,5.02385305831389,0
24000,36,814.34,4,6.56,18,21.1,34,2,5.07918486515322,677,3.70765532353118,0
18000,60,367.05,3,4.63,5,0.9,23,1,4.85733852825718,742,2.16731733474817,0
20000,60,475.7,1,0.97,25,0.1,60,0,4.66276727276334,757,2.2405492482826,0
14000,36,560.28,NaN,23.61,11,66.1,28,0,4.72407096538283,672,3.76469906379836,1
2200,36,68.43,2,21.74,12,62.8,40,1,4.90990888383699,712,4.08159931273293,0
5000,36,169.66,10,12.97,9,23.6,32,0,4.88649636532393,662,3.40602894496361,0
28000,36,1040.44,9,12.67,6,79,6,1,5.24257457056001,692,3.7852586333577,0
11200,36,363.98,2,12.04,17,45.7,43,1,4.94448760728669,662,3.72115084374968,1
25000,36,928.97,3,12.1,6,55.2,15,0,4.69897869013879,662,3.44075170047918,0
31925,36,1170.09,5,25.44,10,40.1,17,1,4.81292003804502,727,4.01330078685688,1
5100,36,206.14,3,0.51,5,0.4,9,0,4.65322216465659,737,1.30102999566398,0
10000,36,329.72,5,6.6,16,45,26,3,4.84199105338662,687,4.21992491318882,1
1000,36,31.34,3,18.13,10,36.7,24,2,4.65322216465659,722,3.79000352039048,0
15000,36,527.29,6,23.36,7,75.6,14,0,4.65322216465659,687,3.97543180850926,0
29425,36,1063.64,3,9.81,17,44.2,21,0,4.80618675978215,707,3.36135002435226,1
9600,36,328.06,1,12.43,13,36.8,20,1,4.89959618665093,677,3.84478771882784,0
12275,60,403.12,NaN,28.66,7,59.7,18,0,4.77815848856469,672,3.57518784492766,1
5000,36,180.74,3,4.62,14,9.1,52,3,5.17609415434257,712,3.34713478291002,0
11875,60,282.45,10,9.52,8,23.4,17,3,5.01703751518718,722,3.69028470251262,0
8800,36,298.59,1,13.05,9,87.8,32,0,4.74037058568576,677,4.02284061087652,1
25000,36,866.52,5,6.91,8,89.9,15,1,4.79934744296207,717,3.89315121312986,0
8000,36,268.56,7,4.87,12,16.3,30,0,4.69897869013879,677,3.54924855685405,0
28200,36,1005.27,3,18.03,15,78,15,1,4.86332880931918,707,4.41552421837322,0
10000,36,356.48,3,22.19,14,70.5,17,0,4.56821346159708,677,4.00970578839051,0
40000,36,1316.95,10,0.82,12,7.3,14,1,5.17609415434257,712,3.6742179455767,0
20000,36,628.95,10,16.63,13,24.3,18,0,4.89763258865415,727,4.05319372760087,0
10000,36,329.24,6,19.38,6,25.5,17,0,4.77815848856469,662,3.52775875252097,0
12000,36,402.83,10,1.66,4,58.6,16,3,5.161370997359,662,3.8819549713396,1
40000,36,1244.07,4,3.19,17,0.8,49,2,5.08636339045099,777,2.99782308074572,0
10500,36,345.7,0,6.72,5,35.5,9,0,4.65322216465659,692,3.46404220543881,0
11850,60,307.34,10,11.31,4,18.9,26,1,4.95424733490676,727,2.57863920996807,1
2800,36,108.01,0,5.36,5,10.2,10,0,4.77815848856469,687,2.75815462196739,0
10000,36,329.72,3,3.97,5,27.3,12,0,4.81292003804502,667,3.71717102683231,1
20000,36,693.21,7,21.87,12,47.8,26,5,4.95424733490676,677,3.9511917579347,1
5000,36,178.24,5,20.16,11,64,36,1,4.47713573096112,672,4.3054803486532,0
9000,36,278.89,0,29.45,14,37.4,22,1,4.84510424417682,727,4.44263652578223,0
35000,36,1372.97,5,5.11,4,98.3,5,0,5.26301317278909,692,4.20731115143613,0
14175,36,546.8,2,33.68,14,67.8,26,0,4.93952424448052,672,4.40756084948636,0
21000,36,691.4,0,2.84,12,0.6,36,0,5.30103216713096,747,3.21272015441784,0
14100,36,502.64,1,8.55,11,45.6,19,0,5.17609415434257,677,3.97877378433012,1
13000,36,404.33,0,5.4,7,46,33,3,5.57978473949552,712,3.77648325583368,0
12000,36,395.09,0,17.35,10,2.9,26,0,4.61805856151328,717,2.84509804001425,0
15000,36,494.22,5,17.45,3,6.5,4,0,4.95424733490676,847.5,3.10653085382238,0
15400,60,506.22,NaN,16.39,5,0,10,0,4.54408045258678,702,0,1
16000,60,368.08,7,7.24,9,70.8,19,0,5.36172972425036,712,4.18650429849313,0
3600,36,118.53,3,14.56,16,50.2,30,4,4.88649636532393,662,3.40001963506515,0
4700,36,162.91,3,5.05,4,83.6,8,0,4.90207907668237,667,3.77371332527702,0
1000,36,31.34,0,16.84,18,52.4,34,2,4.86923758853567,717,3.99585447987456,0
13325,60,394.95,3,8.59,5,9.2,9,0,4.51055841415043,707,3.03140846425162,1
33375,36,1173.21,6,7.27,18,3,32,0,5.23045147604418,787,3.00817418400642,1
8000,36,263.78,10,20.16,10,33.6,17,0,4.71601169537145,717,4.04363730959257,1
13425,36,492.04,2,17.49,10,27.5,17,0,4.56230476277244,732,4.02995164203684,0
6000,36,188,0,9.56,17,38.4,22,2,4.60004672006227,707,3.76079931163071,0
6000,36,188,10,2.87,5,0,8,0,4.95424733490676,802,0.845098040014256,0
19200,36,823.41,10,9.12,7,69,13,2,4.81292003804502,692,4.25548959807553,0
6000,36,197.83,10,9.15,5,57.3,20,4,4.70757869159252,662,3.79190108000957,0
18500,36,733.02,5,14.61,5,60.9,22,0,4.60207084855429,712,4.06762871672824,0
7500,36,259.96,4,1.49,3,16.7,12,0,4.69897869013879,722,3.22323627310299,1
18000,36,720.35,3,1.86,13,36.3,20,4,4.87506705394618,702,4.06814874097329,0
12000,36,462.9,3,18.33,13,62,20,0,5.15836550801867,677,4.20468962042036,1
25250,36,925.44,1,28.9,12,18.9,26,0,4.81292003804502,772,3.78125259424845,0
8075,36,283.86,2,22.72,7,75,15,2,4.85733852825718,667,3.65791593682995,1
5000,36,164.86,2,17.62,6,19.9,20,0,4.57979502526858,702,3.70722941932729,0
7225,36,253.98,10,33.27,10,62,11,0,4.81292003804502,667,4.61970884075108,0
12000,36,371.85,3,11.3,9,48.6,12,0,5.1461311377706,742,4.15630679949407,0
15000,36,493.86,10,25.68,34,52.3,56,2,5.09691348735001,682,4.60765871852829,1
12000,36,407.17,10,11.12,11,43.6,14,0,4.94939488633077,677,4.08471923201129,0
14950,36,592.36,8,8.45,4,39.6,8,0,4.87506705394618,667,3.69486832798245,1
16000,36,519.97,10,1.54,20,6.8,57,3,5.21748657629369,797,3.90341558576908,0
10000,36,335.69,10,15.91,15,54.1,25,2,4.95424733490676,662,4.07957916697013,1
10000,36,301.15,0,1.85,6,14,18,0,4.77815848856469,782,3.83327463929056,0
10000,36,311.02,6,14.44,9,23.5,27,4,5.03743048227539,777,3.94664873390667,0
10000,36,339.31,2,10.08,4,75.3,7,0,4.81292003804502,677,4.18230049959333,0
14475,36,508.83,2,25.11,10,49.5,29,2,4.83885538481457,712,5.13505946738612,0
3600,36,122.15,5,33.2,7,0,9,0,4.25529663190434,727,0,0
35000,36,1300.55,10,8.45,3,54.8,12,0,4.95424733490676,722,4.11938787362233,0
20000,36,649.96,5,17.06,28,12.4,41,0,5.0000043429231,732,4.01994668167884,0
25000,36,839.23,10,3.59,2,21.2,9,2,5.07918486515322,782,3.58081097266094,0
6000,36,188.69,0,12.63,8,67.8,19,0,4.75588247480709,697,3.82242962377935,1
8500,36,266.32,2,6.77,7,17.4,14,3,4.69897869013879,782,3.55254654795566,0
8225,36,293.21,0,28.54,14,62.2,29,0,4.74037058568576,667,3.64502906472114,0
20000,60,560.83,10,25.85,11,72.2,40,2,4.92942403503108,682,4.18698457216006,1
15000,36,487.47,0,15.9,17,26.7,42,1,4.97772817678564,742,4.33771876205744,0
6025,36,202.26,2,7.96,10,51.9,30,0,4.67670275257035,692,3.25911584418506,0
27300,36,1172.28,10,21.04,7,69.3,19,3,4.81294676262586,672,4.237216889008,1
8000,36,281.22,3,4.51,9,23.8,11,1,4.87506705394618,702,3.92757565469111,1
18800,36,713.03,1,25.74,15,37.1,39,6,4.81292003804502,677,4.12001425207806,1
20600,60,666.36,5,33.73,13,46.6,33,3,4.81955051571144,672,4.09968064110925,1
30000,36,1084.43,8,7.67,13,28.8,23,0,5.0000043429231,717,4.1899112096928,1
21700,36,762.81,10,21.91,11,2.4,26,5,4.86629324781246,807,3.08386080086657,0
15000,36,466.53,5,6.71,16,10.3,25,1,5.0000043429231,742,3.87075494489014,0
10000,36,329.72,0,31.6,7,74,17,1,4.77815848856469,697,3.84229713432806,1
5425,36,196.1,10,10.48,6,54.8,20,2,5.07918486515322,667,3.47928731647617,0
13000,60,424.52,6,26.34,6,76.5,10,1,4.74037058568576,682,3.79246173134695,1
8000,36,281.22,10,15.73,8,19.3,10,2,4.85733852825718,672,3.14921911265537,0
7150,36,275.81,2,8.84,4,19.4,7,0,4.77815848856469,697,2.56702636615906,1
7000,36,260.11,4,6.61,6,53.5,33,1,4.65322216465659,687,3.9739586861067,1
2400,36,79.02,1,17.24,11,39.1,28,5,5.04139663327193,727,3.98614446471052,0
9950,36,359.67,1,12.25,7,25.8,7,0,4.71601169537145,712,3.39005149645898,0
6000,36,197.55,8,1.56,2,39.5,12,1,4.83942776434972,662,2.63848925695463,0
18000,60,437.63,0,19.85,8,19.9,24,0,5.04139663327193,737,3.82105475504688,0
30000,36,1099.53,3,15.07,12,27.3,22,3,4.84510424417682,672,3.75250940078884,0
7000,36,239.21,2,18.19,8,61,25,2,4.75588247480709,672,3.92860065984452,1
6500,36,211.24,1,17.56,10,53.8,14,1,4.77815848856469,732,4.37590126800948,0
9450,36,351.15,4,8.83,5,54.2,6,0,4.79239869419147,687,3.6207604899942,0
8000,36,263.78,10,10.1,9,91.5,17,2,5.36172972425036,702,4.81101166633578,0
40000,36,1264.38,10,5.24,9,35.1,46,8,5.54406928518988,692,4.50394041396088,1
6350,36,213.17,4,10.94,10,23.8,12,0,4.72428406375899,737,3.31680875205302,0
2000,36,71.3,0,15.5,18,61.1,25,0,4.92942403503108,727,3.04178731897175,0
21000,60,499.48,10,9.13,12,11.4,14,0,5.0000043429231,732,3.59988307207368,1
12000,60,257.87,9,5.44,14,3.8,35,3,5.47712270236552,797,4.75287013919885,0
8500,36,307.26,8,29.25,13,44.5,15,0,4.74037058568576,672,4.10520351571034,0
4000,36,138.65,1,26.18,20,52.7,37,0,4.58704835710324,682,4.09106873150001,0
1000,36,40.02,10,8.48,6,68.8,25,0,4.47713573096112,672,3.72402997293559,1
35000,36,1404.4,9,10.87,8,78.8,11,0,5.0000043429231,667,4.35426214450448,0
15000,60,356.78,9,13.73,6,61.9,29,7,4.53783168313669,672,4.37750659240663,0
15000,36,494.22,3,22.42,8,57.1,23,2,4.92942403503108,662,3.63195082625921,1
3500,36,110.07,10,16.94,8,69.7,20,3,4.84510424417682,672,4.00470819654433,0
9000,36,309.75,8,12.57,8,52.6,19,1,5.01703751518718,687,3.62417892574802,0
33825,36,1282.89,10,0.87,3,22.2,10,3,5.10380714058408,697,3.39967372148103,0
24000,36,740.95,7,7.77,9,24.4,15,2,5.39794174584649,782,4.42746987955181,0
5000,36,164.86,2,14.57,8,6.1,18,0,4.63347855533382,727,2.47421626407625,0
3000,36,111.48,3,19.02,8,43.1,26,1,4.89210017053276,672,3.5931752634781,0
14400,36,457.85,6,9,15,55.3,29,1,5.27875588670724,667,4.32746110930314,1
21200,60,538.23,9,6.33,9,60.8,20,0,5.17609415434257,672,4.19198168080032,1
17000,36,556.48,10,24.59,12,39.7,35,1,5.1461311377706,682,4.1807278477445,0
34000,60,1027.87,10,17.6,11,57,18,0,4.83251529934283,677,4.13624480174614,1
10000,36,344.17,2,14.02,5,29.3,8,0,4.69897869013879,672,3.54319858563764,0
35000,36,1154,10,19.89,20,35.6,31,3,5.09691348735001,702,4.30764576881692,0
7000,36,244.69,7,6.05,9,10.5,11,0,4.68125028508304,682,3.35102285258412,0
16000,60,472.35,1,22.37,5,30.8,20,0,4.69897869013879,752,3.64952956594781,1
10000,60,302.32,1,7.62,6,31.9,13,0,4.47713573096112,662,3.77092561463899,1
32200,36,1092.57,10,14.77,17,43.8,34,0,4.92942403503108,687,4.06494442603861,1
35000,36,1382.18,1,6.84,19,27.8,19,0,4.90309541563903,677,3.74233228235714,0
20000,60,470.47,2,3.02,5,1.6,9,0,4.9590461647617,782,2.62117628177503,0
12000,36,392.81,2,6.37,18,25,31,2,4.95424733490676,712,3.86141491863599,0
6000,36,194.99,10,17.52,12,21.5,32,3,4.87506705394618,692,3.63042787502502,0
20000,36,671.86,NaN,6.15,16,23.1,30,0,4.81292003804502,702,3.94141204037354,1
10000,36,344.17,2,7.58,10,39,13,0,4.94448760728669,722,3.69783936821836,0
3000,36,95.39,8,18.22,20,9.3,30,0,4.87506705394618,752,3.7503540887627,0
28800,60,870.66,4,6.44,4,3.6,11,0,4.77815848856469,702,2.86391737695786,0
24000,36,768.68,1,33,11,46.1,23,2,4.77815848856469,707,4.16500677956836,0
3000,36,101.8,9,3.72,4,22.6,24,0,4.53783168313669,762,3.51215053692203,0
5000,36,156.66,NaN,3.21,12,3.7,33,5,4.60207084855429,712,3.18582535961296,0
40000,60,859.56,3,16.6,24,0.9,40,4,5.17609415434257,722,3.1906117978136,0
33625,36,1232.39,NaN,31.47,11,5.7,22,2,5.21748657629369,817,5.00443745679215,0
2000,36,63.6,3,9.5,12,18.4,27,0,5.06809676656031,777,3.58681226944337,0
4000,36,131.89,10,13.62,12,18,20,0,4.70757869159252,692,3.77371332527702,1
2400,36,81.44,1,5.49,6,10.1,27,4,5.0000043429231,667,2.83314711191278,0
5300,36,165.09,4,0.57,4,8.7,43,2,5.49136309478195,682,3.27415784926368,0
4000,36,148.64,2,15.59,8,9.2,9,0,4.62839914862378,737,3.21984638602436,0
24200,36,886.96,9,20.89,14,10.5,28,0,4.74037058568576,767,3.77887447200273,0
14000,36,567.73,5,12.24,7,38.3,13,0,4.54408045258678,677,3.56960796754682,0
5400,36,207.32,6,11.36,4,17.9,14,0,4.17612021105608,707,3.18212921405299,1
7000,36,256.56,3,25.2,10,46.7,27,0,4.74037058568576,672,3.46849502450706,0
6025,36,210.61,8,14.84,12,41.2,20,0,5.13672373717755,672,4.12949654301666,0
24000,36,855.55,7,13.3,8,1.2,14,1,4.85733852825718,742,2.39093510710337,0
23575,36,749.57,5,5.65,19,25.6,32,3,4.97772817678564,722,4.23882362226107,0
33000,60,795.33,NaN,12.02,16,27.1,44,3,5.25232136214663,722,5.30114723934691,0
15000,36,516.25,5,23.38,19,8.9,30,0,4.68125028508304,722,4.75264759133031,0
40000,36,1299.91,7,16.63,13,39.2,44,9,5.30103216713096,727,4.1519211797999,0
1000,36,32.03,5,4.49,11,9.1,23,0,4.78533695453408,772,3.7799570512469,0
24000,60,655.92,0,22.77,18,54.9,41,4,5.0000043429231,662,4.20477093628552,0
20000,36,733.02,6,27.86,11,55.5,26,1,4.86923758853567,717,4.32945890005972,1
16800,60,365.19,10,25.25,14,57.5,30,1,5.17609415434257,722,4.76476625217721,1
19250,36,672.89,6,3.32,9,12.3,13,1,4.74819578219556,772,3.66322963453286,0
21000,60,550.9,10,24.69,17,43.8,28,0,5.11394669302077,667,4.31877265982548,1
14400,36,469.74,10,28.11,16,85.8,33,6,4.92942403503108,692,4.57499144397749,0
16000,60,414.97,3,3.31,7,66.3,18,0,5.07918486515322,662,4.03666881030009,1
13775,36,499.73,10,29.66,7,65,15,3,4.83059508362272,667,3.6550423413312,0
12075,60,324.98,4,9.66,7,71,9,0,4.87506705394618,662,3.85594294623231,1
16000,60,376.12,9,11.81,8,47.1,17,0,5.02119343518816,687,4.21685178328438,0
10000,60,219.78,0,10.89,16,4.5,19,0,4.60207084855429,772,3.14674801363064,0
10000,36,329.62,10,0.02,8,0,19,0,4.69897869013879,707,0.301029995663981,0
21250,36,784.65,0,36.96,15,55.5,28,0,4.81292003804502,692,4.07254398564364,0
20000,36,659.24,NaN,17.33,12,50.4,36,3,4.97772817678564,677,4.15733586209728,0
18000,36,593.32,10,13.89,13,11.4,21,1,4.67210709814554,667,3.47202469770028,0
8000,36,257.2,4,8.7,7,37,18,3,4.78533695453408,682,3.63678868903437,1
15000,60,374.97,0,8.85,5,21.9,28,6,5.17609415434257,757,3.84627524241221,0
5000,36,170.09,10,22.05,12,82.6,24,0,4.82608128465964,672,4.40539759126499,1
35000,36,1336.13,5,6.2,17,49,24,2,5.77815197420717,687,4.28228215631909,0
10000,36,353.01,0,19.41,17,15.4,22,0,4.84510424417682,677,4.85213217482185,0
31925,36,1198.69,2,3.68,8,67.1,18,3,5.06070161681094,682,3.82256033694269,0
29675,36,1047.54,10,15.18,10,16.1,23,5,4.81292003804502,777,4.7172792954274,0
28000,60,883.16,1,13.97,13,28.6,20,0,4.90309541563903,662,3.57680189582891,1
6000,36,199.26,10,38.44,10,78.7,14,0,4.43137984884193,697,4.5322318925738,1
6400,36,210.96,8,34.7,9,68.7,25,2,4.89210017053276,692,4.47347237168537,0
20000,36,652.41,10,12.73,9,57,32,0,5.25527491784372,687,3.67522825359306,1
4175,36,154.16,10,18.93,5,93.9,27,1,4.56111331465225,672,3.3708830167776,1
25700,36,948.97,6,2.21,7,15.3,31,0,4.92942403503108,702,3.7181694053913,0
24000,36,858.9,4,13.02,6,43.7,10,0,4.85126446549968,707,3.71966268301804,1
19000,36,771.31,4,18.41,10,32.5,33,0,4.57979502526858,717,3.78866321312085,1
32000,60,839.46,3,5.78,17,37.2,33,0,5.19033450006113,667,3.93746773964337,1
14275,36,553.55,8,5.16,6,43.9,7,0,4.60207084855429,662,3.65533055800934,0
20000,36,688.03,3,9.69,8,45.5,32,1,4.97772817678564,662,4.00078102735349,0
20000,60,439.56,3,15.02,11,8.5,27,2,4.94077041318987,747,3.72623804680263,0
19050,36,691.1,7,2.5,4,10,7,0,4.81806745943627,707,3.14332712999204,0
4800,36,161.71,2,6.88,5,20.5,10,0,4.71601169537145,742,2.84385542262316,0
16000,60,434.48,10,10.33,6,69.2,18,2,5.07918486515322,667,4.09296613759436,1
23500,60,587.46,8,8.57,8,47.4,19,2,4.74502792274212,697,4.06149017662481,1
28000,60,772.86,10,7.56,11,36.8,15,1,5.26007377421193,692,4.2348714585627,1
6000,36,217.67,10,2.99,7,36.7,11,1,4.76343548133428,667,3.69152352216815,0
15000,36,566.52,3,4.56,4,8.3,11,1,4.47713573096112,677,2.98855895687861,0
17850,36,701.34,NaN,23.65,10,67.8,23,3,4.67210709814554,682,4.54363353257625,1
20000,36,763.5,10,34.16,15,14.9,22,0,4.77815848856469,707,3.49623754516673,1
28800,60,677.02,NaN,9.18,8,61.6,13,0,5.11394669302077,687,4.1098821431991,0
6000,36,192.9,10,17.92,18,4.2,35,1,4.9852243251648,727,3.12123145514962,0
6000,36,187.72,9,12.31,14,36.3,18,1,5.00043841606386,682,4.0178677189635,1
5000,36,178.94,NaN,14.66,5,74.5,24,4,4.65676877926601,672,3.79155030502733,0
20000,36,652.41,8,27.77,17,43,25,0,4.90309541563903,687,3.98775561673852,0
17300,60,384.75,2,18.43,17,13.5,23,0,4.62325963061961,742,3.71399426766064,0
9000,36,293.59,2,22,5,85.4,38,2,4.47713573096112,682,4.13779704305818,0
19200,60,388.3,4,19.47,18,9.8,34,10,5.03543374088022,777,3.97358962342725,0
22000,60,634.31,0,22.28,21,13.9,34,2,4.69897869013879,672,3.41043978621034,0
4700,36,172.26,6,10.62,6,76.4,17,3,4.77815848856469,662,3.43933269383026,1
16000,60,323.59,0,28.23,14,8,46,5,4.93450350115004,692,3.32960124835651,0
6000,36,189.1,7,16.85,9,54.8,31,0,4.90309541563903,717,3.85284581801499,0
6000,36,195.73,NaN,28.41,8,10.5,17,2,4.55631456433534,732,3.57760667736253,0
5000,36,172.01,10,22.52,8,75,22,3,4.74037058568576,672,4.07492609712395,0
10000,36,332.1,4,10.58,7,18.4,22,1,4.85733852825718,712,3.76767522402796,0
10000,60,249.98,10,8.98,17,93.8,29,2,5.30103216713096,677,4.59129839496411,0
10000,36,371.59,9,13.79,20,48,29,0,4.65322216465659,662,3.64058080648965,1
11000,36,341.62,10,9.68,9,15,27,5,5.07918486515322,782,3.70876072369031,0
3000,36,107.37,1,18.32,9,84.8,12,0,4.47713573096112,682,4.07780379807608,0
21000,36,714.37,0,13.09,8,0.7,18,0,4.97313247372918,722,2.23552844690754,0
14025,36,508.8,3,30.48,12,50.7,20,1,4.84510424417682,702,4.05518713855575,0
32500,60,874.67,9,17.13,13,76,31,3,4.81292003804502,667,4.68402804765052,1
17525,36,658.01,8,8.19,9,22,19,1,4.69897869013879,687,3.56773196254806,0
6000,36,191.25,3,13.32,5,24.8,6,0,4.59107574263968,732,3.54617236831694,0
21600,36,650.48,10,0.6,12,5.2,27,1,5.1461311377706,697,3.06032002868828,1
15000,36,489.31,8,12.52,5,42.4,8,0,4.95424733490676,702,3.96964884048072,0
11325,60,271.27,5,0.55,4,1.5,9,4,4.74037058568576,822,2.14921911265537,0
12000,36,404.27,0,22.93,7,49.4,16,0,4.69897869013879,737,4.1019875185583,0
10000,36,384.24,6,3.69,10,35.5,23,0,4.77012266814525,677,3.79281177124814,0
